"id","slug","title","summary","scene","mechanisms","category_legacy","level","duration_min","status","source_seq","simulation_type","file_ref"
"ba8db69e594947e29bbca6a398750ad0","u-095-ba8db69e","看不见的手(市场自调节)","个体追求自身利益通过价格信号实现资源有效配置","市场与系统","反馈;策略与风险","经济与金融","A级","10","待开发","95","可调参数模拟","看不见的手(市场自调节) ba8db69e594947e29bbca6a398750ad0.md"
"b7545f7058eb470ab1e454a4964842b1","u-096-b7545f70","信息不对称(柠檬市场)","买方无法区分好车坏车→出价偏低→好车退出→市场崩溃","市场与系统","反馈;策略与风险;编码与信息","经济与金融","A级","10","待开发","96","可调参数模拟","信息不对称(柠檬市场) b7545f7058eb470ab1e454a4964842b1.md"
"9373a5259765402cb528213d953cf7e1","u-097-9373a525","蛛网模型(价格振荡)","供给滞后导致价格在均衡点周围振荡，可收敛/发散/循环","市场与系统","反馈;策略与风险;平衡与稳定","经济与金融","B级","6","待开发","97","可调参数模拟","蛛网模型(价格振荡) 9373a5259765402cb528213d953cf7e1.md"
"fa488d2c08714782870a506777cdf22e","u-098-fa488d2c","庞氏骗局动力学","用新投资者的钱支付旧投资者回报，指数增长需求必然崩溃","市场与系统","反馈;策略与风险","经济与金融","A级","10","待开发","98","可调参数模拟","庞氏骗局动力学 fa488d2c08714782870a506777cdf22e.md"
"27ba63a5616a443ba997fc7965dfaedd","u-099-27ba63a5","比较优势与自由贸易","即使一方在所有方面都更强，分工合作仍然双赢","市场与系统","反馈;策略与风险","经济与金融","B级","6","待开发","99","可调参数模拟","比较优势与自由贸易 27ba63a5616a443ba997fc7965dfaedd.md"
"3135808483344422878de06c854133d3","u-100-31358084","银行挤兑模型","自我实现的预言：相信银行要倒→集体取款→银行真的倒","市场与系统","反馈;策略与风险;博弈","经济与金融","B级","6","待开发","100","交互叙事","银行挤兑模型 3135808483344422878de06c854133d3.md"
"11e32203bc0d41978bb3433b2e27889c","u-101-11e32203","捕食者-猎物模型(Lotka-Volterra)","捕食者多→猎物减少→捕食者饿死→猎物恢复，周期振荡","自然与物理","涌现;平衡与稳定","生物与生态","S级","15","待开发","101","交互叙事","捕食者-猎物模型(Lotka-Volterra) 11e32203bc0d41978bb3433b2e27889c.md"
"1b3917abf9fe4b8493dcd82b8215012d","u-102-1b3917ab","自然选择模拟","随机变异+适者生存+遗传，无需设计者即可产生复杂适应","自然与物理","涌现;平衡与稳定;随机性","生物与生态","S级","18","待开发","102","交互叙事","自然选择模拟 1b3917abf9fe4b8493dcd82b8215012d.md"
"f8d352ff3d0d4c8bbf9ece329d2c9b27","u-103-f8d352ff","种群增长(Logistic增长)","初始指数增长→接近环境容量→增速放缓→S曲线","自然与物理","涌现;平衡与稳定;非线性","生物与生态","A级","8","待开发","103","可调参数模拟","种群增长(Logistic增长) f8d352ff3d0d4c8bbf9ece329d2c9b27.md"
"a49eaa4c27aa44588dccc046311db2ee","u-104-a49eaa4c","群体免疫阈值","免疫比例超过1-1/R0时传播链断裂，疫情无法扩散","自然与物理","涌现;平衡与稳定;网络传播","生物与生态","A级","10","待开发","104","可调参数模拟","群体免疫阈值 a49eaa4c27aa44588dccc046311db2ee.md"
"04a4c6ae9f9541eeb36fa96eb9615b4c","u-105-04a4c6ae","红皇后效应(共同进化)","寄生虫与宿主军备竞赛，双方必须不断进化才能维持现状","自然与物理","涌现;平衡与稳定;认知偏差","生物与生态","A级","10","待开发","105","可调参数模拟","红皇后效应(共同进化) 04a4c6ae9f9541eeb36fa96eb9615b4c.md"
"ddfaf18805e44f868eafbfa993ce6848","u-106-ddfaf188","竞争排除原则","两个物种竞争同一生态位时，一个必然灭绝","自然与物理","涌现;平衡与稳定","生物与生态","B级","6","待开发","106","可调参数模拟","竞争排除原则 ddfaf18805e44f868eafbfa993ce6848.md"
"0a61b6e051984f0eaca83cc7c9899561","u-107-0a61b6e0","L-System植物生长","简单字符串替换规则生成复杂植物形态","自然与物理","涌现;平衡与稳定","生物与生态","B级","6","待开发","107","可调参数模拟","L-System植物生长 0a61b6e051984f0eaca83cc7c9899561.md"
"ee0d547d21b8433d9adc70056097a030","u-108-ee0d547d","趋化性与细胞迁移","细胞沿化学浓度梯度移动，形成聚集模式","自然与物理","涌现;平衡与稳定;优化","生物与生态","B级","6","待开发","108","可调参数模拟","趋化性与细胞迁移 ee0d547d21b8433d9adc70056097a030.md"
"93223fe7ccd845d5b52325a23a580d0f","u-109-93223fe7","信息熵可视化","越不确定的事件信息量越大，均匀分布熵最大","数学与计算","编码与信息;优化;随机性","信息论与编码","A级","10","待开发","109","可调参数模拟","信息熵可视化 93223fe7ccd845d5b52325a23a580d0f.md"
"e81dd23cde184c20a6619a3e9dd1f6f8","u-110-e81dd23c","霍夫曼编码","高频字符用短编码低频用长编码，逼近信息熵下界","数学与计算","编码与信息;优化","信息论与编码","A级","10","待开发","110","可调参数模拟","霍夫曼编码 e81dd23cde184c20a6619a3e9dd1f6f8.md"
"8c9987e6f80441de85ac8622f7981546","u-111-8c9987e6","纠错码(汉明码)","通过冗余位实现错误检测与纠正，校验位定位错误位置","数学与计算","编码与信息;优化","信息论与编码","A级","10","待开发","111","可调参数模拟","纠错码(汉明码) 8c9987e6f80441de85ac8622f7981546.md"
"e38b7787b763431aaa1757d4da508969","u-112-e38b7787","信息压缩(RLE/LZ)","利用数据中的重复模式减少存储量","数学与计算","编码与信息;优化","信息论与编码","B级","6","待开发","112","交互叙事","信息压缩(RLE LZ) e38b7787b763431aaa1757d4da508969.md"
"02897738b15c4546944765e60e68bd12","u-113-02897738","香农通信模型","信源→编码→信道(噪声)→解码→信宿，噪声信道容量有上限","数学与计算","编码与信息;优化","信息论与编码","B级","6","待开发","113","可调参数模拟","香农通信模型 02897738b15c4546944765e60e68bd12.md"
"c515df92b01445179eb7bf2a754b1f2f","u-114-c515df92","RSA加密原理","大数分解的困难性保障安全，公钥加密私钥解密","数学与计算","编码与信息;优化;随机性","信息论与编码","A级","10","待开发","114","可调参数模拟","RSA加密原理 c515df92b01445179eb7bf2a754b1f2f.md"
"65e9c60b459f40b1b87499da133c61ed","u-115-65e9c60b","七桥问题(欧拉路径)","所有边恰好走一次当且仅当奇数度节点为0或2个","数学与计算","时空与尺度;非线性","数学趣题","A级","8","待开发","115","可调参数模拟","七桥问题(欧拉路径) 65e9c60b459f40b1b87499da133c61ed.md"
"0b87c70a8d204a708223d04ca72137fb","u-116-0b87c70a","四色定理","任何平面地图最多用4种颜色就能使相邻区域不同色","数学与计算","时空与尺度;非线性","数学趣题","A级","10","待开发","116","可调参数模拟","四色定理 0b87c70a8d204a708223d04ca72137fb.md"
"a1a1ea2daa3b4ccfacbd6e226e2019a9","u-117-a1a1ea2d","无穷旅馆(希尔伯特旅馆)","无穷集合的反直觉性质：满员旅馆仍可容纳新客人","数学与计算","时空与尺度;非线性","数学趣题","B级","6","待开发","117","交互叙事","无穷旅馆(希尔伯特旅馆) a1a1ea2daa3b4ccfacbd6e226e2019a9.md"
"059436ad2a494ccfad50fcef7de2d80e","u-118-059436ad","哥德尔不完备定理(直觉版)","任何足够强的形式系统都存在不可证明也不可否证的真命题","数学与计算","时空与尺度;非线性","数学趣题","B级","6","待开发","118","交互叙事","哥德尔不完备定理(直觉版) 059436ad2a494ccfad50fcef7de2d80e.md"
"5e352c6cb3004cec90b8e577d17c18e9","u-119-5e352c6c","蒙特卡洛方法求π","随机投点统计落入圆内比例≈π/4","数学与计算","时空与尺度;非线性;随机性","数学趣题","B级","6","待开发","119","可调参数模拟","蒙特卡洛方法求π 5e352c6cb3004cec90b8e577d17c18e9.md"
"6e3456b088924811bfa2b07e5a8c861c","u-120-6e3456b0","巴拿赫-塔尔斯基悖论(直觉版)","一个球可以拆成有限块重组为两个同样大小的球","数学与计算","时空与尺度;非线性","数学趣题","B级","6","待开发","120","交互叙事","巴拿赫-塔尔斯基悖论(直觉版) 6e3456b088924811bfa2b07e5a8c861c.md"
"63527e617b1e46b482003e9bd8c28de9","u-121-63527e61","停机问题","不存在通用算法判断任意程序是否会停止，对角线论证","数学与计算","时空与尺度;非线性","数学趣题","B级","6","待开发","121","交互叙事","停机问题 63527e617b1e46b482003e9bd8c28de9.md"
"2b8e713b5b3048afa0b61ed1baf60c67","u-122-2b8e713b","汉诺塔","n个盘需要2^n-1步，递归分治的经典案例","数学与计算","时空与尺度;非线性","数学趣题","B级","6","待开发","122","可调参数模拟","汉诺塔 2b8e713b5b3048afa0b61ed1baf60c67.md"
"65cc276c43ea42a69281bd3c189f8182","u-123-65cc276c","勾股定理的100种证明","a²+b²=c²，不同证明方法揭示同一真理的不同面","数学与计算","时空与尺度;非线性","数学趣题","A级","10","待开发","123","可调参数模拟","勾股定理的100种证明 65cc276c43ea42a69281bd3c189f8182.md"
"dd6f4c2c5c544cd19784708c6e1af22a","u-124-dd6f4c2c","不可能图形(彭罗斯三角)","2D投影可以表示3D中不可能存在的结构","数学与计算","时空与尺度;非线性","数学趣题","B级","6","待开发","124","交互叙事","不可能图形(彭罗斯三角) dd6f4c2c5c544cd19784708c6e1af22a.md"
"11bfd1befa10473c94f8a33812e7543b","u-125-11bfd1be","多臂老虎机问题","探索vs利用的权衡，何时该换一台机器试试运气","日常决策","策略与风险;随机性;优化","决策与风险","A级","10","待开发","125","可调参数模拟","多臂老虎机问题 11bfd1befa10473c94f8a33812e7543b.md"
"d62d608d0ba74b71aa5625715ebbf8af","u-126-d62d608d","凯利赌博准则","最优下注比例=赢面概率-输面概率/赔率，负值时不应下注","日常决策","策略与风险;随机性;时空与尺度","决策与风险","A级","10","待开发","126","可调参数模拟","凯利赌博准则 d62d608d0ba74b71aa5625715ebbf8af.md"
"0732b0c46df64b5a912e973ff2dad6f1","u-127-0732b0c4","秘书问题(最优停止策略)","先观察37%的候选人然后选择第一个超过所有已观察者的人","日常决策","策略与风险;随机性","决策与风险","S级","15","待开发","127","交互叙事","秘书问题(最优停止策略) 0732b0c46df64b5a912e973ff2dad6f1.md"
"ae641e55677f4122a1c292e20009ded3","u-128-ae641e55","圣彼得堡悖论(硬币赌徒破产)","公平赌博中有限资金方必然破产，即使概率对等","日常决策","策略与风险;随机性","决策与风险","A级","8","待开发","128","可调参数模拟","圣彼得堡悖论(硬币赌徒破产) ae641e55677f4122a1c292e20009ded3.md"
"0e14bcd3a45d4f19aa61894965516068","u-129-0e14bcd3","期望值与方差的博弈","同期望值但不同方差的选择导致完全不同的结果分布","日常决策","策略与风险;随机性;博弈","决策与风险","B级","6","待开发","129","可调参数模拟","期望值与方差的博弈 0e14bcd3a45d4f19aa61894965516068.md"
"0bb7eb4c1ee24ca4b9f810e944fbfa1c","u-130-0bb7eb4c","信号检测论(SDT)","调整判断阈值时必然在漏报和误报之间权衡","日常决策","策略与风险;随机性","决策与风险","B级","6","待开发","130","可调参数模拟","信号检测论(SDT) 0bb7eb4c1ee24ca4b9f810e944fbfa1c.md"
"538d65c4bc7d4be58ee2002d2e4f1467","u-131-538d65c4","地图投影失真","球面无法无失真展开为平面，每种投影都牺牲某种准确性","日常决策","平衡与稳定;时空与尺度","日常现象","A级","10","待开发","131","可调参数模拟","地图投影失真 538d65c4bc7d4be58ee2002d2e4f1467.md"
"9e0a69abad6446979756b885e0d92e72","u-132-9e0a69ab","为什么飞机能飞(伯努利原理)","气流速度越快压力越小，机翼上下压差产生升力","日常决策","平衡与稳定;时空与尺度","日常现象","B级","6","待开发","132","可调参数模拟","为什么飞机能飞(伯努利原理) 9e0a69abad6446979756b885e0d92e72.md"
"fb2a634cadc34211b94795adab54bb90","u-133-fb2a634c","虹虹与光的色散","白光经水滴折射+内反射后按波长分离形成42°弧","日常决策","平衡与稳定;时空与尺度","日常现象","B级","6","待开发","133","可调参数模拟","虹虹与光的色散 fb2a634cadc34211b94795adab54bb90.md"
"df2551519b2e4a7ca913f314780fbfb4","u-134-df255151","为什么天空是蓝色(瑞利散射)","短波长(蓝/紫)光散射强度正比于λ^{-4}，日出日落时路径长蓝光散尽只剩红","日常决策","平衡与稳定;时空与尺度","日常现象","B级","6","待开发","134","交互叙事","为什么天空是蓝色(瑞利散射) df2551519b2e4a7ca913f314780fbfb4.md"
"8ec5634cc67840c096c4bba9d771cb5b","u-135-8ec5634c","密码安全与暴力破解","密码空间随长度指数增长，增加1位字符破解时间翻倍","日常决策","平衡与稳定;时空与尺度","日常现象","B级","6","待开发","135","交互叙事","密码安全与暴力破解 8ec5634cc67840c096c4bba9d771cb5b.md"
"80c9642ae66546d8a48319540fedf3c2","u-136-80c9642a","GPS三角定位原理","三颗卫星信号时间差确定三个球面交点","日常决策","平衡与稳定;时空与尺度","日常现象","B级","6","待开发","136","交互叙事","GPS三角定位原理 80c9642ae66546d8a48319540fedf3c2.md"
"23c7fd125f1f44d6ad7ef0fd07a25625","u-137-23c7fd12","微波炉加热原理","电磁波共振水分子产生热量，金属反射所以不能放","日常决策","平衡与稳定;时空与尺度","日常现象","B级","6","待开发","137","交互叙事","微波炉加热原理 23c7fd125f1f44d6ad7ef0fd07a25625.md"
"de269ce2589d41bba0f75233bc32a663","u-138-de269ce2","地铁等待悖论","随机到达时平均等待=半个发车间隔，但心理感知曲线非线性","日常决策","平衡与稳定;时空与尺度;随机性","日常现象","B级","6","待开发","138","可调参数模拟","地铁等待悖论 de269ce2589d41bba0f75233bc32a663.md"
"e224d8984afe45418bdbb3643f396f42","u-139-e224d898","黄金比例与斜波那契数列","1.618…出现在自然界、建筑、艺术中，斜波那契数列相邻项之比趋向φ","文化与思想实验","时空与尺度;非线性","艺术与数学","S级","15","待开发","139","交互叙事","黄金比例与斜波那契数列 e224d8984afe45418bdbb3643f396f42.md"
"0fc6e514fd724efd8480b3f5389d691e","u-140-0fc6e514","分形艺术(谢尔宾斯基三角形)","无限递归产生自相似结构，每个局部与整体相似","文化与思想实验","时空与尺度;非线性","艺术与数学","A级","8","待开发","140","可调参数模拟","分形艺术(谢尔宾斯基三角形) 0fc6e514fd724efd8480b3f5389d691e.md"
"8d4eb00809074afe9d515f9e9b11c635","u-141-8d4eb008","音乐与数学(波形叠加)","和弦音程是小整数比时悦耳，复杂音色是多个正弦波叠加","文化与思想实验","时空与尺度;非线性","艺术与数学","A级","10","待开发","141","可调参数模拟","音乐与数学(波形叠加) 8d4eb00809074afe9d515f9e9b11c635.md"
"54593ee4fc3c4efcb2e6b39efb3f8289","u-142-54593ee4","彩色混合(加色vs减色)","光混合(加色RGB)与颜料混合(减色CMY)规则相反","文化与思想实验","时空与尺度;非线性","艺术与数学","B级","6","待开发","142","交互叙事","彩色混合(加色vs减色) 54593ee4fc3c4efcb2e6b39efb3f8289.md"
"78557497b7284cd18b97e0ce0149a69b","u-143-78557497","透视与灭点(绘画数学)","平行线在透视中汇聚于灭点，射影几何的应用","文化与思想实验","时空与尺度;非线性","艺术与数学","B级","6","待开发","143","交互叙事","透视与灭点(绘画数学) 78557497b7284cd18b97e0ce0149a69b.md"
"48cd01a1698d48e2b0b2ac970b5d0e72","u-144-48cd01a1","密铺问题(平面填充)","哪些形状可以无缝填充平面，只有特定多边形组合可以","文化与思想实验","时空与尺度;非线性","艺术与数学","A级","10","待开发","144","可调参数模拟","密铺问题(平面填充) 48cd01a1698d48e2b0b2ac970b5d0e72.md"
"1ff65057a34b4005a4394570f940e763","u-145-1ff65057","分形音乐生成","利用分形结构生成音乐序列，自相似结构产生美感","文化与思想实验","时空与尺度;非线性","艺术与数学","B级","6","待开发","145","可调参数模拟","分形音乐生成 1ff65057a34b4005a4394570f940e763.md"
"bb9c1478698f42c480e1d1a422175e41","u-146-bb9c1478","莫比乌斯带与克莱因瓶","只有一个面和一个边的曲面，打破内外之分","数学与计算","时空与尺度;非线性","数学趣题","B级","6","待开发","146","交互叙事","莫比乌斯带与克莱因瓶 bb9c1478698f42c480e1d1a422175e41.md"
"26289ca6de2f4ee496bf4b444c519e69","u-147-26289ca6","隐写术(信息藏在图片里)","修改像素最低有效位藏入信息，肉眼不可见","数学与计算","编码与信息;优化","信息论与编码","B级","6","待开发","147","交互叙事","隐写术(信息藏在图片里) 26289ca6de2f4ee496bf4b444c519e69.md"
"78166bc5fc7f4fcfb81fece1d91f5184","u-148-78166bc5","混沌摄动(奇异吸引子绘画)","简单微分方程生成的复杂美丽图案，确定性与美的结合","文化与思想实验","时空与尺度;非线性","艺术与数学","A级","8","待开发","148","可调参数模拟","混沌摄动(奇异吸引子绘画) 78166bc5fc7f4fcfb81fece1d91f5184.md"
"0719ebe1f2e348afb0f8bbbdde0551ed","u-149-0719ebe1","声音的傷叶图案(克拉德尼)","不同频率的声音驱动平面上的粒子形成特定几何图案","文化与思想实验","时空与尺度;非线性","艺术与数学","B级","6","待开发","149","可调参数模拟","声音的傷叶图案(克拉德尼) 0719ebe1f2e348afb0f8bbbdde0551ed.md"
"555fe83d74d848e28d873c9eb6dbf10f","u-150-555fe83d","分形维度(非整数维度)","海岸线的长度取决于测量尺度，分形的维度是小数","文化与思想实验","时空与尺度;非线性","艺术与数学","B级","6","待开发","150","可调参数模拟","分形维度(非整数维度) 555fe83d74d848e28d873c9eb6dbf10f.md"
"b76aba2df7a84184b80a042a28b4ab42","u-151-b76aba2d","布朗运动与扩散","微观随机碰撞产生宏观扩散，爱因斯坦的证据","自然与物理","平衡与稳定;时空与尺度;随机性","物理模拟","B级","6","待开发","151","可调参数模拟","布朗运动与扩散 b76aba2df7a84184b80a042a28b4ab42.md"
"95d9dabbad2041f29d8dc33a342a2eec","u-152-95d9dabb","多普勒效应(光与声)","波源与观察者相对运动时频率发生变化","自然与物理","平衡与稳定;时空与尺度;认知偏差","物理模拟","B级","6","待开发","152","可调参数模拟","多普勒效应(光与声) 95d9dabbad2041f29d8dc33a342a2eec.md"
"ce0ea319f11c4efaa90207aae03a9a3f","u-153-ce0ea319","光的双缝干涉","光同时通过两条缝形成干涉条纹，波粒二象性的核心实验","自然与物理","平衡与稳定;时空与尺度","物理模拟","A级","10","待开发","153","可调参数模拟","光的双缝干涉 ce0ea319f11c4efaa90207aae03a9a3f.md"
"190da8518eb94815bbf848c61db6aa15","u-154-190da851","弘恩谖论(廻徊型医院问题)","函数在所有点连续但处处不可微，反直觉的存在性","自然与物理","平衡与稳定;时空与尺度","物理模拟","B级","6","待开发","154","交互叙事","弘恩谖论(廻徊型医院问题) 190da8518eb94815bbf848c61db6aa15.md"
"d08fdf70e0ec42a6aad62fb41425aadf","u-155-d08fdf70","库仑勒抖动(物流堆叠)","周期性小结构的堆叠在特定尺度下产生意料之外的抖动","日常决策","平衡与稳定;时空与尺度","日常现象","B级","6","待开发","155","交互叙事","库仑勒抖动(物流堆叠) d08fdf70e0ec42a6aad62fb41425aadf.md"
"0247615fde444c409147eb3cbe35a0f1","u-156-0247615f","共振现象","外力频率接近系统固有频率时振幅急剧增大，塔科马桥崩塞","自然与物理","平衡与稳定;时空与尺度","物理模拟","A级","8","待开发","156","可调参数模拟","共振现象 0247615fde444c409147eb3cbe35a0f1.md"
"6fcf79a118d44d9f8014a1817f36a29b","u-157-6fcf79a1","网络效应(梅特卡夫定律)","网络价值与用户数的平方成正比，赢家通吃","社会与群体","网络传播;反馈;认知偏差","网络与传播","A级","8","待开发","157","可调参数模拟","网络效应(梅特卡夫定律) 6fcf79a118d44d9f8014a1817f36a29b.md"
"328967e628f94d68a8804f7fcfb14f6e","u-158-328967e6","三十六计·空城计","信息博弈中的反向信号：示弱可能是强的标志(信号博弈)","文化与思想实验","策略与风险;平衡与稳定;博弈","中华智慧","B级","6","待开发","158","交互叙事","三十六计·空城计 328967e628f94d68a8804f7fcfb14f6e.md"
"e26d9cfadf0148e59581af7b19876b52","u-159-e26d9cfa","三十六计·苦肉计","以自我牺牲为信号建立信任，信号发送成本与可信度","文化与思想实验","策略与风险;平衡与稳定;博弈","中华智慧","B级","6","待开发","159","交互叙事","三十六计·苦肉计 e26d9cfadf0148e59581af7b19876b52.md"
"283005163b9f4e5481eedd711ebe3706","u-160-28300516","六度分隔与小世界网络","任意两人之间平均只隔6步连接，少量远程连接大幅缩短路径","社会与群体","网络传播;反馈","网络与传播","A级","10","待开发","160","可调参数模拟","六度分隔与小世界网络 283005163b9f4e5481eedd711ebe3706.md"
"1fea4770a69f46ae844396dff8a2f8e9","u-161-1fea4770","马太效应(贫富分化动力学)","富者愈富穷者愈穷，优势累积导致指数级不平等","市场与系统","反馈;策略与风险;认知偏差","经济与金融","A级","10","待开发","161","可调参数模拟","马太效应(贫富分化动力学) 1fea4770a69f46ae844396dff8a2f8e9.md"
"54effafd5cf24314b3be19ecfaf05d45","u-162-54effafd","拍卖理论(不同拍卖机制)","英式/荷兰式/密封式拍卖产生不同行为但收入等价(收入等价定理)","市场与系统","反馈;策略与风险;博弈","经济与金融","B级","6","待开发","162","交互叙事","拍卖理论(不同拍卖机制) 54effafd5cf24314b3be19ecfaf05d45.md"
"4cb1e0e3262d488a92f294e159c38b7b","u-163-4cb1e0e3","反向传播神经网络","多层感知器通过梯度下降学习，每个神经元只做简单计算但组合产生智能","数学与计算","编码与信息;优化;网络传播","信息论与编码","A级","10","待开发","163","可调参数模拟","反向传播神经网络 4cb1e0e3262d488a92f294e159c38b7b.md"
"769c3f7c081544bba1bd53fdda7e85b9","u-164-769c3f7c","大数定律与小数定律","样本越大越接近真实概率，但小样本的偏差极大","数学与计算","随机性;时空与尺度;认知偏差","概率与统计直觉","A级","8","待开发","164","可调参数模拟","大数定律与小数定律 769c3f7c081544bba1bd53fdda7e85b9.md"
"a65461aeaff64d889a51dd491fb6a12e","u-165-a65461ae","布尔代数与逻辑门","AND/OR/NOT组合可计算任何逻辑，计算机的底层基础","数学与计算","编码与信息;优化","信息论与编码","B级","6","待开发","165","交互叙事","布尔代数与逻辑门 a65461aeaff64d889a51dd491fb6a12e.md"
"d5151e3124324ae3a0a2a18a31ec687d","u-166-d5151e31","惠更斯标度变换","质点沿圆周的轨迹在不同参照系下呈现不同曲线","自然与物理","平衡与稳定;时空与尺度","物理模拟","B级","6","待开发","166","可调参数模拟","惠更斯标度变换 d5151e3124324ae3a0a2a18a31ec687d.md"
"6e0b4faad54e46c69a829baa41d0b2ce","u-167-6e0b4faa","调和级数与音率","弦的振动分解为基频+整数倍波，谐波系列决定音色","文化与思想实验","时空与尺度;非线性","艺术与数学","B级","6","待开发","167","可调参数模拟","调和级数与音率 6e0b4faad54e46c69a829baa41d0b2ce.md"
"01a70ce6da34467a8939a2488d79bed2","u-168-01a70ce6","反身比例要数定理","随机数据中以数字1开头的概率约30%而非1/9，违反直觉","数学与计算","时空与尺度;非线性;随机性","数学趣题","B级","6","待开发","168","交互叙事","反身比例要数定理 01a70ce6da34467a8939a2488d79bed2.md"
"d1a87082ace847fcad328d46c185261c","u-169-d1a87082","团灵机(图灵完备)","一条无限纸带+有限状态即可计算任何可计算函数","数学与计算","编码与信息;优化","信息论与编码","A级","10","待开发","169","可调参数模拟","团灵机(图灵完备) d1a87082ace847fcad328d46c185261c.md"
"d35cc1135b6d48aa80e0560f5ac61f2b","u-170-d35cc113","三十六计·连环计","多步规划中每一步为下一步创造条件，多米诺骨牌效应","文化与思想实验","策略与风险;平衡与稳定;认知偏差","中华智慧","B级","6","待开发","170","交互叙事","三十六计·连环计 d35cc1135b6d48aa80e0560f5ac61f2b.md"
"584c5e54bfbf4a4c90ec4bf67c431b3b","u-171-584c5e54","兆罗每尼拿取博弈","取最后一个物品的人输，逆向分析可得必胜策略","日常决策","博弈;策略与风险","博弈与策略","B级","6","待开发","171","交互叙事","兆罗每尼拿取博弈 584c5e54bfbf4a4c90ec4bf67c431b3b.md"
"e0cd76b5fa7a46f5a412cc4283821b5b","u-172-e0cd76b5","先手优势与后手优势","某些博弈先手必胜某些后手必胜，取决于规则结构","日常决策","博弈;策略与风险","博弈与策略","B级","6","待开发","172","交互叙事","先手优势与后手优势 e0cd76b5fa7a46f5a412cc4283821b5b.md"
"e9c75d2832914b479d45a0ffa9ea4fcf","u-173-e9c75d28","飞行时间膌变慢(狗义相对论)","速度越快时间越慢，光速不可超越","自然与物理","平衡与稳定;时空与尺度;非线性","物理模拟","A级","10","待开发","173","可调参数模拟","飞行时间膌变慢(狗义相对论) e9c75d2832914b479d45a0ffa9ea4fcf.md"
"57a70ba026454f908988f3041ae777d3","u-174-57a70ba0","双缝实验(观察者效应)","观察是否发生决定干涉条纹是否出现，量子力学的核心谜题","自然与物理","平衡与稳定;时空与尺度;认知偏差","物理模拟","A级","10","待开发","174","可调参数模拟","双缝实验(观察者效应) 57a70ba026454f908988f3041ae777d3.md"
"330420f2db454402a40b971cc9dd91f5","u-175-330420f2","市场微观结构(订单簿可视化)","买卖订单匹配形成价格，Bid-Ask差价反映流动性","市场与系统","反馈;策略与风险","经济与金融","B级","6","待开发","175","可调参数模拟","市场微观结构(订单簿可视化) 330420f2db454402a40b971cc9dd91f5.md"
"3000ea97abff49759d6fef67dc6511a7","u-176-3000ea97","报童问题(最优分配)","如何分蛋糕使得最不满意的人也满意，“我切你选”策略","数学与计算","时空与尺度;非线性;博弈","数学趣题","B级","6","待开发","176","交互叙事","报童问题(最优分配) 3000ea97abff49759d6fef67dc6511a7.md"
"d4035a6b6ecb44428eb6956bdba325bb","u-177-d4035a6b","元胞自动机规则110","极简规则产生图灵完备的复杂度，Wolfram的发现","自然与物理","涌现;反馈;编码与信息","涌现与自组织","B级","6","待开发","177","可调参数模拟","元胞自动机规则110 d4035a6b6ecb44428eb6956bdba325bb.md"
"9d16c1902e95401cb38a4159f3907c45","u-178-9d16c190","反应扩散方程(图灵斑纹)","扩散+反应产生动物表皮斑纹、斑点、条纹等自组织图案","自然与物理","涌现;反馈;编码与信息","涌现与自组织","A级","10","待开发","178","可调参数模拟","反应扩散方程(图灵斑纹) 9d16c1902e95401cb38a4159f3907c45.md"
"7f9f9667ad2443ba9d4e288e3a8a863b","u-179-7f9f9667","交通流模拟(幽灵堵车)","无明显原因的堵车产生于微小扰动的放大效应，密度波向后传播","日常决策","平衡与稳定;时空与尺度;网络传播","日常现象","A级","10","待开发","179","可调参数模拟","交通流模拟(幽灵堵车) 7f9f9667ad2443ba9d4e288e3a8a863b.md"
"b60dc3ef3f244e71b11d9114e7e4ea88","u-180-b60dc3ef","维诺格拉德图(空间分割)","给定种子点，空间中每个点属于最近的种子，自然界广泛存在","数学与计算","时空与尺度;非线性","数学趣题","B级","6","待开发","180","可调参数模拟","维诺格拉德图(空间分割) b60dc3ef3f244e71b11d9114e7e4ea88.md"
"109586c2e925405e9c93b7b763dbd3d2","u-181-109586c2","拍频现象(车轮倒转)","采样频率与旋转频率不匹配时产生偏觉，车轮看似倒转","日常决策","平衡与稳定;时空与尺度","日常现象","B级","6","待开发","181","交互叙事","拍频现象(车轮倒转) 109586c2e925405e9c93b7b763dbd3d2.md"
"7da703a524994d22b7c0231584e86550","u-182-7da703a5","维度诅咒(高维空间直觉)","高维空间中大部分体积集中在表面，随机点几乎都远离中心","数学与计算","时空与尺度;非线性;随机性","数学趣题","A级","10","待开发","182","可调参数模拟","维度诅咒(高维空间直觉) 7da703a524994d22b7c0231584e86550.md"
"e702f6eeab2c42c896e12610e18862ff","u-183-e702f6ee","文化演化与模因","思想像基因一样复制、变异、竞争，进化论适用于文化传播","社会与群体","认知偏差;网络传播","群体心理","A级","10","待开发","183","可调参数模拟","文化演化与模因 e702f6eeab2c42c896e12610e18862ff.md"
"f319fd024db2449889a6fb903ffa4cbc","u-184-f319fd02","布里丹博弈(分钱策略)","将军按比例分配兵力到多个战场，各战场投入多者胜，最优分配非直觉","日常决策","博弈;策略与风险;平衡与稳定","博弈与策略","B级","6","待开发","184","交互叙事","布里丹博弈(分钱策略) f319fd024db2449889a6fb903ffa4cbc.md"
